borrower_id,name,age,city,employment_type,employment_years,monthly_income,household_size,dependents,requested_amount,tenure_months,purpose,first_time_borrower,prev_loans,loans_repaid,late_payments,avg_delay_days,defaults,max_days_past_due,avg_income_6m,avg_expenses_6m,avg_debt_6m,income_volatility,expense_trend,debt_trend,total_transactions_6m,bounced_payments_6m,disputed_txns_6m,id_verification,address_verification,phone_verification,bank_stmt_status,income_doc_status,doc_quality_score,transaction_variance,night_txn_ratio,new_device_90d,applications_30d,address_changes_12m,doc_avg_income,vouches_count,avg_vouch_trust,community_tenure_years,group_memberships,guarantor_past_count,account_age_months,prev_lenders_count,disputes_raised,disputes_lost,ontime_streak_months,salary_credits_6m,savings_balance,existing_debt_accounts
B10367,Amit Rao,28,Hyderabad,business,7.1,75600,6,4,142000,12,education,0,8,8,1,15.8,0,46,68316,45946,20239,0.05,-0.0146,-0.0386,371,0,0,2,2,2,2,2,78,0.335,0.078,0,1,0,71413,6,4.1,3.7,1,2,35,0,1,1,32,3,353870,1
B10368,Anita Agarwal,27,Jaipur,self-employed,2.4,61763,1,0,150000,24,medical,0,3,3,2,25.8,0,12,65625,39280,15079,0.049,-0.0002,0.155,338,0,0,2,2,2,1,2,68,0.275,0.071,1,1,0,60049,4,3.9,1.9,3,1,70,2,0,0,32,0,76167,1
B10369,Rahul Sharma,28,Kolkata,business,7.1,63624,2,2,136000,12,home-repair,0,7,7,1,13.9,0,24,61821,38272,18237,0.066,-0.0398,-0.0939,324,0,0,2,2,2,2,2,70,0.312,0.114,0,1,0,66067,6,3.8,1.3,4,0,55,2,0,0,8,3,170491,2
B10370,Pooja Rao,53,Jaipur,salaried,6.0,22911,3,0,72000,6,personal,0,2,2,1,28.1,0,23,23121,13373,8886,0.025,0.0458,0.0383,422,0,0,2,2,1,2,2,97,0.201,0.025,0,1,2,24579,2,3.7,8.8,2,2,60,0,0,0,31,6,58458,2
B10371,Suresh Rao,38,Bengaluru,salaried,2.0,15407,1,1,82000,12,education,1,0,0,0,3.2,0,0,15237,11546,16811,0.044,0.0405,0.0646,364,1,1,0,0,2,0,2,60,0.207,0.264,0,3,1,15875,2,5.0,3.0,3,1,116,4,1,1,0,6,9476,3
B10372,Vikram Yadav,45,Kolkata,self-employed,0.1,44676,2,3,108000,12,education,0,2,0,3,16.6,2,58,40732,30387,36743,0.081,0.0781,-0.183,339,1,1,0,0,0,1,0,48,0.349,0.063,0,2,0,31418,3,4.8,11.3,1,1,49,3,2,2,8,2,50287,3
B10373,Aadhya Khan,25,Hyderabad,self-employed,5.3,44824,3,4,104000,3,business,0,1,1,0,1.0,0,0,42190,29069,16083,0.063,-0.0278,-0.0762,319,0,0,2,2,1,2,2,73,0.398,0.034,0,1,0,38064,3,4.3,4.9,3,1,95,4,0,0,10,1,0,1
B10374,Geeta Yadav,34,Mumbai,business,1.2,9404,6,4,35000,18,business,1,0,0,0,3.3,0,0,8511,5635,8560,0.063,0.054,-0.0976,349,2,0,2,2,1,2,2,52,0.322,0.11,0,1,0,7850,3,4.3,5.0,1,1,90,1,0,0,2,3,7499,4
B10375,Diya Joshi,42,Bengaluru,self-employed,11.1,95797,6,3,317000,3,personal,0,4,4,1,24.3,0,42,93866,54346,26538,0.057,-0.0568,0.1496,324,0,0,2,2,2,2,2,85,0.19,0.085,0,1,0,98060,3,3.5,2.6,0,0,83,3,0,0,26,1,375945,2
B10376,Meera Yadav,34,Pune,salaried,5.6,60373,1,4,105000,3,home-repair,0,2,2,1,21.4,0,5,60499,41001,17416,0.05,-0.0079,-0.0413,363,0,0,2,2,1,2,2,79,0.371,0.043,0,1,0,65950,4,3.7,11.4,0,2,54,2,0,0,19,6,182759,1
B10377,Sara Joshi,33,Bengaluru,self-employed,1.2,49816,2,4,360000,3,business,0,3,1,6,17.1,1,26,50935,36812,21578,0.057,-0.0785,-0.0906,306,1,0,0,2,2,0,0,77,0.305,0.249,0,1,0,62499,3,4.6,8.8,0,0,16,2,0,0,5,1,82711,1
B10378,Arjun Verma,35,Lucknow,salaried,3.7,45279,2,3,69000,24,personal,0,4,4,0,3.9,0,0,47515,32781,10734,0.091,-0.0456,-0.0065,407,0,0,2,0,1,1,1,92,0.272,0.112,0,1,0,40593,6,3.8,9.9,0,1,42,2,0,0,7,6,0,1
B10379,Anil Sharma,32,Pune,self-employed,4.0,50656,5,0,189000,24,education,0,1,1,0,3.5,0,0,50996,31837,18656,0.044,-0.0154,-0.0235,436,0,0,2,2,2,2,2,94,0.189,0.108,0,1,0,54130,5,4.8,1.5,2,2,15,1,0,0,10,0,58705,0
B10380,Kabir Bose,35,Jaipur,daily-wage,6.1,23227,4,3,37000,18,business,0,6,6,2,17.0,0,10,23004,13874,6688,0.068,-0.0449,-0.0555,363,0,0,2,2,2,2,2,87,0.273,0.03,0,4,0,20676,6,5.0,5.4,3,2,84,3,1,0,10,5,0,1
B10381,Ishaan Nair,37,Pune,business,3.5,30145,6,0,116000,18,home-repair,0,5,5,0,1.4,0,0,31101,18751,10184,0.042,0.017,0.1272,363,0,0,1,1,2,2,2,79,0.355,0.022,0,2,0,33577,3,3.9,2.4,0,0,77,1,1,1,32,1,52516,2
B10382,Divya Mishra,29,Delhi,daily-wage,4.5,24747,4,3,91000,3,business,0,4,4,2,23.8,0,13,23720,14164,8034,0.075,-0.0628,0.0057,410,0,0,2,2,2,2,2,67,0.177,0.067,0,1,0,20563,2,4.0,11.8,2,2,51,4,0,0,10,2,49506,1
B10383,Divya Verma,24,Bengaluru,self-employed,9.0,69004,6,1,185000,6,business,0,2,2,0,0.3,0,0,68589,39854,24879,0.078,0.0815,0.0172,265,0,0,2,2,2,2,2,82,0.333,0.095,0,1,0,71161,6,4.4,5.0,4,2,99,3,0,0,31,3,213186,2
B10384,Sneha Rao,38,Kochi,self-employed,3.5,45495,3,1,144000,6,home-repair,0,3,2,1,9.5,1,11,45440,29870,29579,0.074,-0.0014,-0.167,366,1,0,0,2,0,2,2,63,0.393,0.093,0,1,0,40143,0,0,11.0,2,1,73,0,1,1,6,3,0,0
B10385,Rajesh Agarwal,26,Delhi,daily-wage,9.7,102752,1,2,244000,6,medical,0,2,2,1,29.5,0,48,92382,57114,29454,0.054,0.0836,-0.0901,338,0,0,2,2,2,2,2,93,0.249,0.046,0,1,0,80587,6,3.5,7.0,4,2,31,3,0,0,12,4,479909,0
B10386,Rajesh Gupta,36,Bengaluru,daily-wage,6.7,83418,6,1,177000,12,personal,0,3,3,0,2.1,0,0,78528,51805,29889,0.044,0.0374,-0.0191,417,0,0,2,2,2,2,2,86,0.248,0.03,0,1,0,86071,5,4.4,2.7,3,3,12,0,1,1,26,0,329038,1
B10387,Sanjay Nair,29,Kolkata,daily-wage,6.0,57058,5,0,193000,6,home-repair,0,4,4,0,0.2,0,0,61502,41371,19691,0.043,-0.0546,0.0637,378,0,0,2,2,2,2,2,66,0.275,0.044,0,1,0,64188,4,4.5,9.2,4,3,46,1,1,1,32,1,35134,1
B10388,Rahul Chopra,29,Hyderabad,daily-wage,5.3,43400,4,3,130000,6,home-repair,0,2,2,2,19.8,0,18,47077,27326,8964,0.08,-0.0304,-0.0239,307,0,0,2,1,2,2,2,54,0.336,0.096,0,2,0,48356,2,3.5,7.9,3,0,64,4,0,0,9,2,9609,2
B10389,Pooja Yadav,38,Jaipur,self-employed,6.2,87464,5,2,190000,24,home-repair,0,3,3,1,15.6,0,41,88208,54915,17537,0.072,0.0481,0.0056,339,0,0,2,2,2,2,1,54,0.35,0.027,1,2,0,85766,4,3.7,1.3,3,2,16,0,1,0,28,5,254708,2
B10390,Sanjay Nair,41,Delhi,daily-wage,3.6,35628,1,1,131000,12,education,0,3,3,2,21.6,0,52,32065,20075,9754,0.034,-0.0098,-0.015,357,0,0,2,2,1,2,2,88,0.266,0.04,1,1,1,30479,3,4.0,11.6,2,2,116,1,0,0,23,4,25864,0
B10391,Neha Das,52,Chennai,salaried,9.7,113747,3,4,207000,3,home-repair,0,4,4,0,0.1,0,0,107667,67345,48034,0.079,-0.0369,-0.0663,368,0,0,2,1,2,2,2,96,0.308,0.057,0,1,0,114957,6,4.5,1.9,2,0,38,4,0,0,27,6,401740,2
B10392,Neha Sharma,33,Hyderabad,self-employed,4.4,60480,2,3,111000,6,education,0,7,7,1,23.2,0,33,57188,31583,22846,0.063,0.0597,-0.0051,308,0,0,2,2,2,2,2,80,0.228,0.077,0,1,0,60507,2,4.2,2.5,4,2,97,3,0,0,15,4,152408,0
B10393,Arjun Joshi,40,Surat,self-employed,5.9,19128,3,4,42000,6,personal,0,4,4,1,9.1,0,8,18058,12952,6084,0.09,0.0552,-0.0202,308,0,0,2,2,2,1,2,52,0.471,0.092,0,1,0,15771,5,4.8,9.6,4,1,105,3,0,0,25,0,11114,0
B10394,Manoj Bose,38,Delhi,salaried,1.4,26209,2,4,224000,12,education,1,0,0,0,3.5,0,0,24966,16376,19246,0.075,-0.0072,-0.0323,323,1,1,1,0,0,0,1,49,0.298,0.202,0,1,0,24928,3,4.7,4.3,4,0,45,4,1,0,3,6,39256,2
B10395,Divya Mishra,30,Bengaluru,salaried,1.2,29509,6,3,188000,18,home-repair,1,0,0,0,4.7,0,0,31020,22247,28176,0.056,-0.0104,0.0499,330,0,1,2,1,2,2,2,42,0.331,0.111,0,1,0,33450,2,4.7,6.1,3,0,17,2,1,0,8,6,12745,1
B10396,Sunita Sharma,57,Delhi,salaried,4.2,39691,6,1,138000,6,personal,0,3,3,1,13.2,0,53,37670,23271,12641,0.045,0.0092,0.1932,363,0,0,2,2,2,2,1,71,0.295,0.094,0,1,0,41160,6,3.6,3.9,3,2,74,3,1,0,16,6,565,0
B10397,Manoj Yadav,42,Bengaluru,daily-wage,12.9,84713,6,4,229000,12,medical,0,2,2,1,28.5,0,5,75059,45696,19705,0.062,-0.0292,-0.0113,367,0,0,2,2,2,2,2,99,0.298,0.021,0,1,0,69694,5,4.3,1.5,4,0,46,0,0,0,8,4,287084,0
B10398,Nikhil Khan,39,Delhi,self-employed,3.0,29959,5,1,88000,6,personal,0,6,6,1,11.1,0,20,29260,17199,7544,0.088,0.1266,-0.0752,290,0,0,2,2,2,2,1,94,0.386,0.032,0,1,0,31452,5,3.5,8.1,0,3,13,2,1,0,9,1,36960,1
B10399,Anil Sharma,23,Bengaluru,self-employed,8.4,47863,5,0,83000,24,business,0,6,6,1,13.7,0,24,47965,28311,14459,0.096,-0.0322,0.0584,327,0,0,2,2,2,2,2,71,0.369,0.085,0,1,0,45871,3,4.1,9.4,3,0,25,3,0,0,6,4,127237,0
B10400,Rajesh Yadav,32,Delhi,salaried,11.3,76162,5,1,179000,18,home-repair,0,7,7,0,2.6,0,0,78297,53405,19435,0.047,-0.0217,0.1039,395,0,0,2,2,2,2,2,98,0.304,0.095,0,2,0,74860,5,3.8,7.0,4,1,90,3,1,1,21,6,250048,1
B10401,Rajesh Mishra,31,Bengaluru,self-employed,4.0,46626,5,0,292000,3,education,0,1,1,2,24.1,0,51,44998,28033,34485,0.071,0.0178,-0.0884,261,1,0,2,2,2,2,2,61,0.326,0.043,0,1,0,44762,0,0,9.7,4,1,86,3,1,0,3,3,76930,5
B10402,Ishaan Patel,31,Delhi,daily-wage,3.9,65533,3,3,194000,18,education,0,7,7,1,16.9,0,6,68510,43113,18691,0.033,-0.0356,0.1675,350,1,0,2,1,2,2,2,63,0.298,0.081,0,1,0,68766,3,4.6,10.5,4,1,51,2,0,0,29,5,192441,0
B10403,Aarav Reddy,24,Lucknow,business,3.4,55503,5,2,125000,24,medical,0,6,6,0,1.9,0,0,57439,35142,13932,0.06,0.0065,0.1044,350,0,0,2,2,2,2,2,79,0.271,0.031,0,1,0,53003,6,4.0,3.8,0,2,41,1,0,0,19,2,66700,2
B10404,Rohan Rao,29,Hyderabad,self-employed,1.8,8000,6,0,19000,6,medical,0,6,2,4,16.3,3,14,7538,5172,6486,0.095,-0.0342,-0.0169,311,2,0,2,2,2,0,1,30,0.393,0.089,0,5,0,8291,0,0,11.0,2,1,86,4,0,0,1,1,13924,5
B10405,Sneha Khan,41,Bengaluru,business,5.0,39346,4,2,112000,24,personal,0,2,2,0,1.4,0,0,36936,24357,11071,0.058,-0.0695,0.1071,356,0,0,1,2,1,2,2,60,0.355,0.025,0,1,0,39178,4,4.8,1.2,4,3,116,1,1,1,30,1,106678,1
B10406,Sneha Joshi,26,Jaipur,business,5.8,28609,3,1,218000,6,home-repair,0,2,2,3,9.7,0,41,29912,25423,20975,0.063,-0.018,0.0006,368,1,1,1,2,1,2,2,43,0.181,0.075,0,1,0,32253,3,3.7,1.8,4,0,99,4,1,0,6,2,15830,4
B10407,Priya Iyer,43,Kolkata,business,10.3,44365,1,4,139000,6,personal,0,4,4,1,6.5,0,27,42448,25457,17382,0.074,0.0242,0.1081,370,0,0,2,2,2,2,2,70,0.318,0.108,0,1,1,44030,5,4.6,11.4,3,1,93,3,0,0,8,4,156588,0
B10408,Kabir Patel,34,Nagpur,daily-wage,1.3,14828,4,3,114000,12,home-repair,1,0,0,0,0.1,0,0,13360,7941,9887,0.06,0.0042,0.1436,299,2,0,2,2,2,2,0,59,0.264,0.076,0,1,2,12333,3,4.4,2.5,3,0,85,1,0,0,4,5,17821,3
B10409,Deepak Kulkarni,23,Pune,business,1.7,18153,4,3,96000,12,medical,0,1,1,0,2.5,0,0,16796,12472,10652,0.031,0.0061,0.1759,349,1,0,0,0,2,1,0,85,0.251,0.087,0,1,0,16953,2,4.7,7.6,1,0,60,4,1,1,0,3,54163,1
B10410,Rohan Pillai,40,Delhi,salaried,1.8,31678,4,3,140000,6,business,0,1,1,0,3.4,0,0,31590,24872,27593,0.061,-0.0106,0.1011,342,0,0,2,0,2,0,0,73,0.417,0.043,0,3,0,30080,3,3.7,4.2,3,0,87,4,1,1,0,6,34379,0
B10411,Ananya Gupta,38,Chennai,salaried,6.4,26815,1,0,96000,12,home-repair,0,4,4,0,0.7,0,0,26166,17553,7460,0.066,0.0054,-0.107,364,0,0,2,2,2,1,2,81,0.269,0.066,0,2,0,28151,5,4.7,6.2,0,2,34,1,1,0,32,6,35060,2
B10412,Vikram Verma,19,Mumbai,salaried,7.6,52913,4,4,132000,12,personal,0,5,5,0,1.2,0,0,51957,30300,18482,0.08,0.0608,-0.0699,319,0,0,2,2,2,2,2,95,0.304,0.038,0,1,0,56731,6,3.8,4.8,0,1,114,2,0,0,16,6,88105,1
B10413,Ira Chopra,24,Jaipur,daily-wage,0.7,32822,3,1,174000,12,medical,0,1,1,0,3.5,0,0,34863,26426,27184,0.018,0.0443,0.0465,302,2,1,2,2,2,2,1,81,0.4,0.06,0,1,0,36730,1,4.1,2.5,0,1,44,0,1,0,2,2,36004,0
B10414,Kabir Yadav,35,Mumbai,self-employed,1.1,37453,4,3,229000,6,education,0,6,4,3,6.4,2,51,37134,26343,30708,0.127,-0.0131,-0.2265,381,1,1,0,2,2,0,1,58,0.265,0.024,1,1,1,23126,1,4.3,7.6,0,1,95,2,2,2,3,4,60079,5
B10415,Geeta Verma,33,Ahmedabad,business,14.9,63044,4,1,115000,12,business,0,5,5,0,3.7,0,0,65051,37862,26738,0.09,0.0733,0.0366,311,0,0,2,2,2,2,2,97,0.266,0.115,0,2,0,58429,2,4.8,9.4,3,2,77,0,0,0,22,0,241461,0
B10416,Suresh Nair,45,Hyderabad,daily-wage,14.7,100074,6,2,399000,12,home-repair,0,4,4,0,1.2,0,0,90378,51348,28619,0.071,0.0265,-0.1435,387,0,0,2,1,2,2,2,82,0.315,0.064,0,1,0,95549,5,3.7,3.0,3,2,23,0,1,0,7,1,372419,2
B10417,Sai Mehta,26,Chennai,daily-wage,10.3,76451,6,1,290000,12,education,0,3,3,1,6.8,0,48,81244,54916,23452,0.043,-0.0571,-0.0591,399,0,0,2,2,2,2,1,99,0.286,0.064,0,1,0,69354,5,4.0,9.8,3,2,54,4,0,0,32,4,222427,0
B10418,Krishna Agarwal,43,Lucknow,daily-wage,2.0,27135,2,4,55000,12,medical,1,0,0,0,4.3,0,0,27391,18554,27411,0.061,-0.0388,0.1527,267,1,0,0,0,2,2,2,71,0.473,0.048,0,1,1,29710,0,0,11.9,2,0,90,3,1,1,1,4,41261,3
B10419,Meera Agarwal,53,Kolkata,daily-wage,1.7,12648,3,3,58000,12,education,0,1,1,0,1.3,0,0,11880,8766,10422,0.052,-0.0256,0.206,302,3,0,0,2,2,0,2,66,0.33,0.286,0,1,0,10426,2,4.1,7.5,1,0,108,3,1,1,4,3,0,3
B10420,Sanjay Reddy,26,Hyderabad,salaried,1.0,22970,5,3,68000,12,medical,0,1,1,0,4.2,0,0,23908,16787,15766,0.089,0.0745,0.0083,347,2,1,2,2,0,0,0,59,0.13,0.05,0,2,0,25682,0,0,5.4,2,1,49,3,1,1,1,6,70057,2
B10421,Kabir Sharma,19,Bengaluru,business,9.3,48351,2,4,188000,18,business,0,4,4,0,4.7,0,0,49390,31847,14265,0.046,-0.0314,-0.0466,358,0,0,2,2,2,2,2,76,0.362,0.117,0,1,0,43425,6,4.8,1.5,0,1,82,3,0,0,26,4,137823,1
B10422,Priya Reddy,50,Bengaluru,salaried,0.1,44755,4,3,184000,24,medical,0,3,0,4,24.7,3,14,41560,29597,31930,0.079,0.059,-0.175,331,1,2,2,2,2,1,0,38,0.301,0.094,1,5,0,21796,0,0,11.0,0,1,64,4,1,0,6,5,22242,5
B10423,Aarav Nair,30,Mumbai,salaried,3.8,55785,3,1,98000,12,personal,0,2,2,1,12.3,0,35,53691,34664,18499,0.063,-0.0117,-0.0795,411,0,0,2,1,2,2,0,66,0.304,0.056,0,3,1,54991,3,3.6,9.1,3,1,118,0,1,1,23,6,101080,0
B10424,Sara Kulkarni,35,Kolkata,self-employed,6.7,67357,1,4,127000,18,personal,0,5,5,0,1.3,0,0,64662,45240,21462,0.05,0.0325,-0.1096,309,0,0,2,2,2,2,1,66,0.472,0.102,0,2,0,66468,5,4.8,6.8,0,2,44,3,0,0,9,2,44659,1
B10425,Amit Mishra,39,Hyderabad,salaried,4.2,34636,4,3,71000,6,medical,0,1,1,2,28.0,0,55,32712,19290,8168,0.051,0.0208,-0.1524,283,0,0,1,2,2,2,2,99,0.434,0.114,0,3,0,33261,2,4.2,5.8,4,2,33,0,1,0,25,6,95743,2
B10426,Rahul Sharma,32,Surat,salaried,3.5,56243,2,4,180000,3,home-repair,0,5,5,0,2.2,0,0,54536,32332,17589,0.049,0.0369,-0.0465,353,0,0,1,0,2,2,2,81,0.315,0.059,0,4,1,56292,5,3.8,10.0,3,3,113,4,0,0,35,6,49332,2
B10427,Neha Gupta,27,Delhi,salaried,1.2,51036,2,2,190000,3,education,0,5,5,2,10.1,0,10,47124,30947,35920,0.053,-0.0642,-0.3334,428,0,2,2,2,2,2,2,66,0.114,0.117,1,2,0,42210,3,4.2,4.5,4,0,12,0,0,0,9,6,150515,3
B10428,Aadhya Kulkarni,38,Ahmedabad,salaried,2.7,13989,1,2,39000,12,personal,0,3,0,4,16.8,3,28,14536,9626,6176,0.136,0.007,0.1168,399,1,1,2,2,2,1,2,54,0.262,0.08,0,2,0,20429,0,0,5.4,4,0,24,3,3,3,7,4,33413,0
B10429,Nikhil Bose,29,Mumbai,salaried,1.2,24409,1,2,165000,24,medical,0,1,1,0,0.4,0,0,24601,15500,14481,0.039,-0.0344,0.1943,351,0,1,2,2,1,0,2,55,0.276,0.053,0,3,0,24384,2,3.7,9.3,0,0,39,3,0,0,5,6,0,0
B10430,Myra Reddy,49,Chennai,business,7.1,52058,1,4,138000,12,medical,0,4,4,0,3.6,0,0,56391,33511,15652,0.052,-0.0531,0.09,403,0,0,2,2,2,2,2,58,0.265,0.115,0,1,1,54744,3,4.3,3.8,2,1,44,4,0,0,19,1,167836,1
B10431,Kiran Khan,24,Hyderabad,business,2.8,32557,2,1,203000,24,business,0,5,4,4,15.9,0,14,31275,22976,22865,0.056,0.0039,0.0692,366,0,0,0,0,2,2,2,49,0.214,0.053,0,1,0,32679,1,3.9,8.6,2,0,117,3,0,0,1,4,50291,4
B10432,Rahul Agarwal,37,Kochi,self-employed,3.5,39292,3,1,69000,6,home-repair,0,3,3,1,28.3,0,9,40859,25379,9932,0.052,-0.0357,0.1198,489,0,0,1,2,2,2,2,76,0.029,0.106,0,1,1,40134,3,3.6,11.5,4,1,40,1,0,0,27,0,41780,0
B10433,Rahul Agarwal,30,Surat,self-employed,2.8,46505,1,3,285000,3,personal,0,6,4,5,15.1,1,45,46758,28260,35022,0.048,-0.0505,-0.0908,329,2,0,2,2,0,0,2,75,0.328,0.103,0,5,0,52234,3,4.4,10.0,3,1,29,0,0,0,0,2,92956,1
B10434,Sanjay Chopra,61,Hyderabad,salaried,2.1,41835,3,0,369000,12,education,0,3,0,6,26.5,3,20,41675,27925,36084,0.061,-0.034,0.0511,371,2,0,0,0,2,1,0,68,0.208,0.111,1,1,0,58626,2,3.7,2.8,1,1,45,2,0,0,8,1,27193,2
B10435,Anita Kulkarni,29,Mumbai,salaried,3.1,49988,1,1,177000,12,education,0,4,4,2,28.6,0,23,54362,37837,19458,0.047,0.068,0.0025,350,0,0,2,2,1,2,2,79,0.348,0.024,1,1,0,50820,4,4.4,1.9,1,2,27,4,1,1,32,6,0,0
B10436,Nikhil Verma,28,Bengaluru,business,6.4,36751,2,2,57000,18,business,0,1,1,1,5.5,0,24,33547,21844,12763,0.044,0.0295,0.0557,311,0,0,2,2,2,2,2,74,0.4,0.062,0,2,0,30530,5,4.7,6.0,3,2,94,3,1,1,16,2,39052,1
B10437,Deepak Rao,40,Bengaluru,business,2.2,38016,5,0,76000,6,business,0,1,1,0,1.9,0,0,35774,22045,9354,0.068,-0.0704,0.0825,318,0,0,2,2,1,2,2,76,0.39,0.053,0,1,0,34315,2,3.7,9.1,2,1,61,0,0,0,22,4,73118,1
B10438,Rajesh Joshi,49,Bengaluru,self-employed,6.4,53964,3,1,134000,24,medical,0,6,6,2,11.2,0,50,54944,36960,13183,0.069,0.0187,0.0135,318,0,0,2,2,2,1,2,66,0.346,0.062,0,1,0,56332,4,3.5,6.4,4,1,98,0,1,1,16,2,34632,0
B10439,Manoj Chopra,19,Bengaluru,salaried,0.7,23088,2,1,189000,12,home-repair,1,0,0,0,2.1,0,0,23010,16865,12708,0.031,-0.1069,-0.1237,315,2,1,0,2,0,2,0,54,0.359,0.105,0,2,0,22355,3,4.6,1.9,3,0,18,1,1,0,2,6,5964,1
B10440,Reyansh Iyer,38,Mumbai,salaried,5.3,73449,1,1,181000,24,home-repair,0,6,6,0,0.6,0,0,75860,45852,22733,0.08,-0.0067,-0.0046,309,1,0,1,0,2,2,2,68,0.419,0.028,0,1,0,80394,3,4.8,6.9,3,2,66,3,0,0,22,6,0,0
B10441,Krishna Mehta,59,Chennai,self-employed,0.8,25550,4,0,218000,6,business,0,1,1,0,3.3,0,0,25093,16797,22170,0.071,-0.04,-0.034,342,0,1,2,0,2,0,2,71,0.238,0.243,0,1,0,25235,1,4.3,10.9,0,0,47,2,1,1,4,2,71189,4
B10442,Suresh Rao,40,Mumbai,daily-wage,12.0,68737,1,0,199000,18,business,0,2,2,1,21.1,0,43,68652,46154,19686,0.053,0.0005,0.0743,386,0,0,2,2,2,2,2,86,0.23,0.076,0,1,0,64925,6,4.2,1.5,3,1,12,1,0,0,33,5,193187,0
B10443,Sai Verma,26,Nagpur,self-employed,5.7,41918,4,1,373000,6,education,0,2,1,4,24.1,0,32,39886,29780,30108,0.05,0.0447,0.284,346,1,0,2,2,0,2,2,78,0.308,0.212,0,1,0,42824,0,0,9.6,3,0,101,4,1,0,0,0,43208,4
B10444,Myra Sharma,36,Bengaluru,self-employed,3.1,36297,5,0,142000,12,medical,0,4,4,2,10.0,0,36,33646,21989,10445,0.056,-0.0068,-0.0738,255,0,0,2,2,2,1,2,56,0.309,0.072,0,3,1,35678,3,4.7,10.1,0,1,72,3,0,0,14,5,0,2
B10445,Pooja Pillai,29,Chennai,self-employed,3.2,32178,5,1,261000,12,medical,0,1,1,2,13.9,0,33,32061,20742,23996,0.1,0.077,0.1531,317,0,1,0,2,1,2,0,50,0.329,0.038,0,1,1,34308,3,4.9,8.7,0,1,46,3,1,0,3,5,59019,2
B10446,Lakshmi Agarwal,48,Mumbai,salaried,3.6,30821,5,3,254000,18,home-repair,0,1,0,1,12.2,1,28,29388,19359,21301,0.054,0.1008,-0.0708,368,0,0,2,2,2,0,2,43,0.315,0.057,0,1,1,31979,1,4.7,11.6,1,1,21,0,1,0,7,6,43967,5
B10447,Deepak Singh,50,Mumbai,self-employed,1.0,27749,2,4,190000,12,personal,0,3,0,5,23.7,3,46,29614,21949,18888,0.089,0.0265,0.0089,397,0,3,0,2,2,1,2,52,0.226,0.145,0,2,0,23938,3,3.7,10.1,4,1,82,0,1,0,7,2,69421,0
B10448,Aarav Pillai,38,Mumbai,self-employed,2.5,40489,3,4,183000,12,home-repair,0,5,4,3,4.5,1,14,40508,25645,35242,0.129,0.0835,0.0238,316,0,2,2,1,0,1,0,72,0.361,0.109,1,3,0,34951,2,4.2,11.1,3,0,29,4,2,0,7,0,39673,5
B10449,Aadhya Khan,37,Bengaluru,salaried,3.1,28852,1,1,160000,12,personal,0,1,1,1,19.9,0,23,29123,17190,26155,0.092,0.0468,0.1142,405,3,1,0,2,2,2,2,43,0.276,0.237,0,1,0,29538,2,4.0,9.1,0,0,72,4,0,0,7,6,90857,4
B10450,Rohan Rao,41,Jaipur,daily-wage,0.3,30659,2,1,178000,3,business,0,1,1,0,4.4,0,0,29732,21639,20512,0.047,0.0442,0.0922,296,1,0,0,0,0,2,2,70,0.282,0.047,0,1,1,27165,0,0,6.7,0,1,117,2,1,0,3,0,41979,2
B10451,Ravi Kulkarni,27,Delhi,self-employed,11.3,61390,2,2,164000,12,medical,0,6,6,0,3.5,0,0,55930,33886,18092,0.082,0.0885,-0.0443,296,0,0,2,2,2,2,2,71,0.356,0.117,0,1,0,52135,6,3.9,7.1,0,1,83,0,1,0,18,4,248590,0
B10452,Arjun Mishra,19,Mumbai,business,7.7,46966,6,1,143000,24,business,0,2,2,2,9.7,0,16,44320,28982,14333,0.052,0.0259,0.1118,316,0,0,2,2,2,2,2,71,0.376,0.111,0,3,0,42882,2,4.9,6.7,0,2,99,3,1,1,24,2,47376,0
B10453,Meera Joshi,40,Pune,daily-wage,3.9,20749,4,0,86000,3,personal,0,4,4,3,8.7,0,27,22512,16572,14252,0.025,-0.054,0.041,424,3,0,1,2,2,2,2,51,0.167,0.026,0,1,0,24599,2,3.9,8.8,0,1,92,0,0,0,7,2,49076,0
B10454,Divya Mishra,19,Mumbai,business,10.3,97118,4,2,323000,12,medical,0,3,3,1,17.6,0,13,95998,59913,32720,0.052,0.0953,0.0514,429,0,0,2,2,2,2,2,79,0.262,0.084,0,3,0,81647,4,3.6,11.2,2,3,115,0,0,0,9,0,428924,1
B10455,Vikram Mehta,22,Kolkata,salaried,0.9,16266,6,1,131000,18,business,0,1,1,0,0.0,0,0,15576,10163,12676,0.042,-0.0103,0.1422,380,1,1,2,0,0,2,0,54,0.255,0.216,0,1,0,14242,1,3.7,9.5,0,1,53,3,1,1,2,6,23227,0
B10456,Rahul Chopra,53,Delhi,salaried,11.4,37207,3,1,117000,6,personal,0,6,6,1,27.8,0,30,37252,24967,9960,0.073,0.0187,-0.0382,352,0,0,2,2,1,2,2,94,0.428,0.023,0,1,0,35677,4,3.6,9.8,4,3,87,2,0,0,20,6,91734,2
B10457,Neha Verma,48,Bengaluru,self-employed,5.8,28968,5,0,57000,6,personal,0,5,5,1,15.0,0,13,28840,17023,10258,0.061,0.0505,-0.1281,342,0,0,2,2,2,2,2,74,0.383,0.052,0,1,1,30654,4,4.8,11.0,4,0,71,2,0,0,12,5,35016,0
